Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,TargetLatitude,TargetLongitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,Datum,DataQuality,DataQualityIndicator,ResultDisplay,DisplayText,Censored,AnalyteDisplay,AnalyteGroup1,AnalyteGroup2,AnalyteGroup3,MatrixDisplay,Region
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,Mud Slough Upstream of SLD Terminus,541MER536,2/15/2007 0:00,1899-12-30 09:01:00,Bank,0.1,m,Grab,1,1,SFL_143406_W_TOC,617682,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,11,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.25416,-120.90694,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,2/15/2007 0:00,,,2/22/2007 0:00,1,,SFL,RWQCB5S,A,Walk In,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,VAW070215-10A,Total Organic Carbon,NAD83,Passed,,11,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,Salt Slough @ Lander Avenue,541MER531,8/17/2006 0:00,1899-12-30 08:25:00,Bank,0.1,m,Grab,1,1,SFL_137614_W_TOC,606709,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.8,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.24861,-120.85111,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,8/17/2006 8:25,,,8/21/2006 15:30,1,,SFL,RWQCB5S,A,Walk In,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,CLG060817-20A,Total Organic Carbon,NAD83,Passed,,4.8,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,Salt Slough @ Lander Avenue,541MER531,10/5/2006 0:00,1899-12-30 08:16:00,Bank,0.1,m,Grab,1,1,SFL_139297_W_TOC,609913,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,6.5,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.24861,-120.85111,RWQCB5S Sampling pole w/adjustable head,,Subsurface,FieldAcidified,10/5/2006 8:16,,,10/9/2006 11:00,1,,SFL,RWQCB5S,A,,,,,,,,,,,,,,,,,JLR061005-16A,Total Organic Carbon,NAD83,Passed,,6.5,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,Salt Slough @ Lander Avenue,541MER531,10/19/2006 0:00,1899-12-30 08:38:00,Bank,0.1,m,Grab,1,1,SFL_139792_W_TOC,610712,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,6,,-88,0.2,=,,"VAC,VQI",Com,,,,QAO: No QC for 10/31 analysis date,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.24861,-120.85111,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,10/19/2006 8:38,,,10/24/2006 10:00,1,,SFL,RWQCB5S,A,Walk In,RB,-88,m,-88,m,-88,m,,,,,,,,,SEB061019-22A,Total Organic Carbon,NAD83,Extensive review needed,"BatchVerification:VAC,VQI",6,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,Salt Slough @ Lander Avenue,541MER531,10/26/2006 0:00,1899-12-30 08:26:00,Bank,0.1,m,Grab,1,1,SFL_139976_W_TOC,611043,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,6.9,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.24861,-120.85111,RWQCB5S Sampling pole w/adjustable head,,Subsurface,FieldAcidified,10/26/2006 8:26,,,10/31/2006 16:30,1,,SFL,RWQCB5S,A,,,,,,,,,,,,,,,,,VAW061026-21A,Total Organic Carbon,NAD83,Passed,,6.9,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,San Joaquin River above Maze Boulevard,541STC510,10/5/2006 0:00,1899-12-30 12:34:00,Bank,0.1,m,Grab,1,1,SFL_139297_W_TOC,609909,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,3.2,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.64194444,-121.2277778,RWQCB5S Sampling pole w/adjustable head,,Subsurface,FieldAcidified,10/5/2006 12:34,,,10/16/2006 14:30,1,,SFL,RWQCB5S,A,,,,,,,,,,,,,,,,,JLR061005-10A,Total Organic Carbon,NAD83,Passed,,3.2,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,San Joaquin River above Maze Boulevard,541STC510,2/22/2007 0:00,1899-12-30 12:11:00,Bank,0.1,m,Grab,1,1,SFL_143602_W_TOC,618092,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,3.8,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.64194444,-121.2277778,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,2/22/2007 0:00,,,3/1/2007 0:00,1,,SFL,RWQCB5S,A,Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,VAW070222-24A,Total Organic Carbon,NAD83,Passed,,3.8,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,San Joaquin River above Maze Boulevard,541STC510,3/29/2007 0:00,1899-12-30 14:05:00,Bank,0.1,m,Grab,1,1,SFL_144698_W_TOC,620228,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.3,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.64194444,-121.2277778,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,3/29/2007 0:00,,,4/2/2007 0:00,1,,SFL,RWQCB5S,A,Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,CSD070329-12A,Total Organic Carbon,NAD83,Passed,,4.3,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,San Joaquin River at Lander Avenue,541MER522,7/13/2006 0:00,1899-12-30 08:21:00,Bank,0.1,m,Grab,1,1,SFL_136398_W_TOC,604434,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,5.1,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.29527778,-120.8502778,RWQCB5S Sampling pole w/adjustable head,,Subsurface,FieldAcidified,7/13/2006 8:21,,,7/19/2006 16:10,1,,SFL,RWQCB5S,A,,,,,,,,,,,,,,,,,PGC060713-19A,Total Organic Carbon,NAD83,Passed,,5.1,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,San Joaquin River at Lander Avenue,541MER522,9/21/2006 0:00,1899-12-30 08:15:00,Bank,0.1,m,Grab,1,1,SFL_138776_W_TOC,609013,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,5,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.29527778,-120.8502778,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,9/21/2006 8:15,,,9/25/2006 14:00,1,,SFL,RWQCB5S,A,Walk In,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,PGC060921-23A,Total Organic Carbon,NAD83,Passed,,5,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,San Luis Drain @ Terminus,541MER535,10/19/2006 0:00,1899-12-30 08:59:00,Midchannel,0.1,m,Grab,1,1,SFL_139792_W_TOC,610713,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,9.1,,-88,0.2,=,,"VAC,VQI",Com,,,,QAO: No QC for 10/31 analysis date,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.25944,-120.90388,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,10/19/2006 8:59,,,10/24/2006 10:00,1,,SFL,RWQCB5S,A,Bridge,,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,SEB061019-23A,Total Organic Carbon,NAD83,Extensive review needed,"BatchVerification:VAC,VQI",9.1,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Crows Landing,535STC504,7/6/2006 0:00,1899-12-30 10:17:00,Bank,0.1,m,Grab,1,1,SFL_136130_W_TOC,603963,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,3.2,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.43323,-121.01597,RWQCB5S Sampling pole w/adjustable head,,Subsurface,FieldAcidified,7/6/2006 10:17,,,7/11/2006 11:40,1,,SFL,RWQCB5S,A,,,,,,,,,,,,,,,,,VAW060706-10A,Total Organic Carbon,NAD83,Passed,,3.2,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Crows Landing,535STC504,8/10/2006 0:00,1899-12-30 10:48:00,Bank,0.1,m,Grab,1,1,SFL_137384_W_TOC,606267,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,3.3,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.43323,-121.01597,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,8/10/2006 10:48,,,8/15/2006 14:10,1,,SFL,RWQCB5S,A,From Dock,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,LX060810-11A,Total Organic Carbon,NAD83,Passed,,3.3,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Crows Landing,535STC504,9/28/2006 0:00,1899-12-30 10:42:00,Bank,0.1,m,Grab,1,1,SFL_138990_W_TOC,609370,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.3,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.43323,-121.01597,RWQCB5S Sampling pole w/adjustable head,,Subsurface,FieldAcidified,9/28/2006 10:42,,,10/2/2006 14:30,1,,SFL,RWQCB5S,A,,,,,,,,,,,,,,,,,CLG060928-11A,Total Organic Carbon,NAD83,Passed,,4.3,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Crows Landing,535STC504,11/21/2006 0:00,1899-12-30 10:23:00,Bank,0.1,m,Grab,1,1,SFL_140822_W_TOC,612618,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.8,,-88,0.2,=,,"VAC,VQI",QualH,,,,Missing MSD and Dup,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.43323,-121.01597,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,11/21/2006 0:00,,,12/13/2006 0:00,1,,NCL,RWQCB5S,"A,MD",From Dock,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,CSD061121-11A,Total Organic Carbon,NAD83,Extensive review needed,"BatchVerification:VAC,VQI",4.8,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Crows Landing,535STC504,12/28/2006 0:00,1899-12-30 10:31:00,Bank,0.1,m,Grab,1,1,SFL_141943_W_TOC,614799,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.5,,-88,0.2,=,,"VAC,VQI",QualH,,,,Missing Dup,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.43323,-121.01597,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,12/28/2006 0:00,,,1/9/2007 0:00,1,,NCL,RWQCB5S,"A,MD",From Dock,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,LX061228-22A,Total Organic Carbon,NAD83,Extensive review needed,"BatchVerification:VAC,VQI",4.5,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Crows Landing,535STC504,2/8/2007 0:00,1899-12-30 11:00:00,Bank,0.1,m,Grab,1,1,SFL_143203_W_TOC,617269,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,5.3,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.43323,-121.01597,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,2/8/2007 0:00,,,2/12/2007 0:00,1,,SFL,RWQCB5S,A,From Dock,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,CLG070208-11A,Total Organic Carbon,NAD83,Passed,,5.3,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Fremont Ford,541MER538,8/3/2006 0:00,1899-12-30 09:40:00,Bank,0.1,m,Grab,1,1,SFL_137126_W_TOC,605849,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,5.7,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.30944,-120.92916,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,8/3/2006 9:40,,,8/8/2006 16:00,1,,SFL,RWQCB5S,A,Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,PGC060803-10A,Total Organic Carbon,NAD83,Passed,,5.7,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Fremont Ford,541MER538,9/21/2006 0:00,1899-12-30 10:36:00,Bank,0.1,m,Grab,1,1,SFL_138776_W_TOC,609003,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,5.4,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.30944,-120.92916,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,9/21/2006 10:36,,,9/25/2006 14:00,1,,SFL,RWQCB5S,A,Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,PGC060921-11A,Total Organic Carbon,NAD83,Passed,,5.4,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Fremont Ford,541MER538,10/5/2006 0:00,1899-12-30 10:20:00,Bank,0.1,m,Grab,1,1,SFL_139297_W_TOC,609916,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.1,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.30944,-120.92916,RWQCB5S Sampling pole w/adjustable head,,Subsurface,FieldAcidified,10/5/2006 10:20,,,10/9/2006 11:00,1,,SFL,RWQCB5S,A,,,,,,,,,,,,,,,,,JLR061005-20A,Total Organic Carbon,NAD83,Passed,,4.1,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Fremont Ford,541MER538,10/19/2006 0:00,1899-12-30 10:31:00,Bank,0.1,m,Grab,1,1,SFL_139792_W_TOC,610701,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.9,,-88,0.2,=,,"VAC,VQI",Com,,,,QAO: No QC for 10/31 analysis date,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.30944,-120.92916,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,10/19/2006 10:31,,,10/24/2006 10:00,1,,SFL,RWQCB5S,A,Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,SEB061019-10A,Total Organic Carbon,NAD83,Extensive review needed,"BatchVerification:VAC,VQI",4.9,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Fremont Ford,541MER538,12/21/2006 0:00,1899-12-30 09:14:00,Bank,0.1,m,Grab,1,1,SFL_141804_W_TOC,614526,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,5.7,,-88,0.2,=,,"VAC,VQI",QualH,,,,Missing MSD and Dup,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.30944,-120.92916,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,12/21/2006 0:00,,,1/4/2007 0:00,1,,NCL,RWQCB5S,"A,MD",Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,VAW061221-11A,Total Organic Carbon,NAD83,Extensive review needed,"BatchVerification:VAC,VQI",5.7,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Fremont Ford,541MER538,1/11/2007 0:00,1899-12-30 09:45:00,Bank,0.1,m,Grab,1,1,SFL_142403_W_TOC,615683,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,5.9,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.30944,-120.92916,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,1/11/2007 0:00,,,1/15/2007 0:00,1,,SFL,RWQCB5S,A,Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,LX070111-20A,Total Organic Carbon,NAD83,Passed,,5.9,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Fremont Ford,541MER538,1/18/2007 0:00,1899-12-30 09:45:00,Bank,0.1,m,Grab,1,1,SFL_142582_W_TOC,616092,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,5.2,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.30944,-120.92916,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,1/18/2007 0:00,,,1/23/2007 0:00,1,,SFL,RWQCB5S,A,Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,JAG070118-24A,Total Organic Carbon,NAD83,Passed,,5.2,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Fremont Ford,541MER538,2/15/2007 0:00,1899-12-30 09:36:00,Bank,0.1,m,Grab,1,1,SFL_143406_W_TOC,617683,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,7.8,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.30944,-120.92916,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,2/15/2007 0:00,,,2/22/2007 0:00,1,,SFL,RWQCB5S,A,Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,VAW070215-11A,Total Organic Carbon,NAD83,Passed,,7.8,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Patterson,541STC507,12/7/2006 0:00,1899-12-30 10:10:00,Bank,0.1,m,Grab,1,1,SFL_141354_W_TOC,613597,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.7,,-88,0.2,=,,"VAC,VQI",QualH,,,,Missing MSD and Dup,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.49777778,-121.0816667,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,12/7/2006 0:00,,,12/21/2006 0:00,1,,NCL,RWQCB5S,"A,MD",Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,JLR061207-16A,Total Organic Carbon,NAD83,Extensive review needed,"BatchVerification:VAC,VQI",4.7,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,SJR @ Patterson,541STC507,1/11/2007 0:00,1899-12-30 10:33:00,Bank,0.1,m,Grab,1,1,SFL_142403_W_TOC,615685,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.1,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.49777778,-121.0816667,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,1/11/2007 0:00,,,1/15/2007 0:00,1,,SFL,RWQCB5S,A,Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,LX070111-22A,Total Organic Carbon,NAD83,Passed,,4.1,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5U Pit and Fall River Studies FY0304,Ash Creek WA,526T00025,2/23/2004 0:00,1899-12-30 14:25:00,Not Recorded,0.1,m,Grab,1,1,BAL_B4C0086_W_TOC,4020746-05,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,9.8,,0.5,1,=,,VAC,Hist,no sample details or field observations taken,,,,WQ,SWAMP_Historical,NCNRCD,,Water_Grab,41.16392,-121.13378,Not Recorded,,Not Applicable,,1/1/1950 0:00,,,3/2/2004 0:00,1,,BAL,NCNRCD,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,NAD27,Passed,,9.8,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5U Pit and Fall River Studies FY0304,Pit @ Canby Bridge,526P00006,2/23/2004 0:00,1899-12-30 14:30:00,Not Recorded,0.1,m,Grab,1,1,BAL_B4C0086_W_TOC,4020746-03,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,8.3,,0.5,1,=,,VAC,Hist,no sample details or field observations taken,,,,WQ,SWAMP_Historical,NCNRCD,,Water_Grab,41.401,-120.9328611,Not Recorded,,Not Applicable,,1/1/1950 0:00,,,3/2/2004 0:00,1,,BAL,NCNRCD,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,NAD27,Passed,,8.3,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5U Pit and Fall River Studies FY0405,Ash Creek WA,526T00025,8/17/2004 0:00,1899-12-30 11:15:00,Not Recorded,0.1,m,Grab,1,1,BAL_4080638_W_TOC,4080745-09,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,7.5,,0.057,0.2,=,,VAC,Hist,no sample details or field observations taken,,,,WQ,SWAMP_Historical,NCNRCD,,Water_Grab,41.16392,-121.13378,Not Recorded,,,,1/1/1950 0:00,,,8/26/2004 0:00,1,,BAL,NCNRCD,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,NAD27,Passed,,7.5,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5U Pit and Fall River Studies FY0405,Pit @ Canby Bridge,526P00006,8/18/2004 0:00,1899-12-30 11:30:00,Not Recorded,0.1,m,Grab,1,1,BAL_4080638_W_TOC,4080793-10,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,7.4,,0.057,0.2,=,,VAC,Hist,no sample details or field observations taken,,,,WQ,SWAMP_Historical,NCNRCD,,Water_Grab,41.401,-120.9328611,Not Recorded,,Not Applicable,,1/1/1950 0:00,,,8/26/2004 0:00,1,,BAL,NCNRCD,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,NAD27,Passed,,7.4,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5U Pit and Fall River Studies FY0405,Pit @ Canby Bridge,526P00006,4/18/2005 0:00,1899-12-30 08:30:00,Not Recorded,0.1,m,Grab,1,1,BAL_572764_W_TOC,5040643-13,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,6.9,,0.2,0.4,=,,VAC,Hist,"no sample details, field observations or field measures taken",,,,WQ,SWAMP_Historical,NCNRCD,,Water_Grab,41.401,-120.9328611,Not Recorded,,,,1/1/1950 0:00,,,5/2/2005 0:00,1,,BAL,NCNRCD,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,NAD27,Passed,,6.9,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
